"BWTID","FIRSTBOXNUM","SECONDBOXNUM","BATTERYNUM","VOLTAGENUM","TEMPREATURENUM","VOLTAGEVALUE","TEMPREATUREVALUE","RECEIVETIME","ROWID"
"10001939","6","null","12","168","null","3.385","-40","2016-06-29 23:54:26.0","30348"
"10001939","6","null","13","168","null","3.381","-40","2016-06-29 23:54:26.0","30349"
"10001939","6","null","14","168","null","3.382","-40","2016-06-29 23:54:26.0","30350"
"10001939","6","null","15","168","null","3.382","-40","2016-06-29 23:54:26.0","30351"
"10001939","6","null","16","168","null","3.383","-40","2016-06-29 23:54:26.0","30352"
"10001939","6","null","17","168","null","3.393","-40","2016-06-29 23:54:26.0","30353"
"10001939","6","null","18","168","null","3.382","-40","2016-06-29 23:54:26.0","30354"
"10001939","6","null","19","168","null","3.383","-40","2016-06-29 23:54:26.0","30355"
"10001939","6","null","20","168","null","3.384","-40","2016-06-29 23:54:26.0","30356"
"10001939","6","null","21","168","null","3.393","-40","2016-06-29 23:54:26.0","30357"
"10001939","6","null","22","168","null","3.383","-40","2016-06-29 23:54:26.0","30358"
"10001939","6","null","23","168","null","3.382","-40","2016-06-29 23:54:26.0","30359"
"10001939","6","null","24","168","null","3.384","-40","2016-06-29 23:54:26.0","30360"
"10001939","7","null","1","168","null","3.385","41","2016-06-29 23:54:26.0","30361"
"10001939","7","null","2","168","null","3.386","40","2016-06-29 23:54:26.0","30362"
"10001939","7","null","3","168","null","3.386","-40","2016-06-29 23:54:26.0","30363"
"10001939","7","null","4","168","null","3.398","-40","2016-06-29 23:54:26.0","30364"
"10001939","7","null","5","168","null","3.385","-40","2016-06-29 23:54:26.0","30365"
"10001939","7","null","6","168","null","3.386","-40","2016-06-29 23:54:26.0","30366"
"10001939","7","null","7","168","null","3.387","-40","2016-06-29 23:54:26.0","30367"
"10001939","7","null","8","168","null","3.387","-40","2016-06-29 23:54:26.0","30368"
"10001939","7","null","9","168","null","3.379","-40","2016-06-29 23:54:26.0","30369"
"10001939","7","null","10","168","null","3.382","-40","2016-06-29 23:54:26.0","30370"
"10001939","7","null","11","168","null","3.381","-40","2016-06-29 23:54:26.0","30371"
"10001939","7","null","12","168","null","3.381","-40","2016-06-29 23:54:26.0","30372"
"10001939","7","null","13","168","null","3.391","-40","2016-06-29 23:54:26.0","30373"
"10001939","7","null","14","168","null","3.381","-40","2016-06-29 23:54:26.0","30374"
"10001939","7","null","15","168","null","3.381","-40","2016-06-29 23:54:26.0","30375"
"10001939","7","null","16","168","null","3.382","-40","2016-06-29 23:54:26.0","30376"
"10001939","8","null","1","168","null","3.382","40","2016-06-29 23:54:26.0","30377"
"10001939","8","null","2","168","null","3.383","38","2016-06-29 23:54:26.0","30378"
"10001939","8","null","3","168","null","3.382","-40","2016-06-29 23:54:26.0","30379"
"10001939","8","null","4","168","null","3.393","-40","2016-06-29 23:54:26.0","30380"
"10001939","8","null","5","168","null","3.384","-40","2016-06-29 23:54:26.0","30381"
"10001939","8","null","6","168","null","3.384","-40","2016-06-29 23:54:26.0","30382"
"10001939","8","null","7","168","null","3.384","-40","2016-06-29 23:54:26.0","30383"
"10001939","8","null","8","168","null","3.382","-40","2016-06-29 23:54:26.0","30384"
"10001939","8","null","9","168","null","3.382","-40","2016-06-29 23:54:26.0","30385"
"10001939","8","null","10","168","null","3.382","-40","2016-06-29 23:54:26.0","30386"
"10001939","8","null","11","168","null","3.383","-40","2016-06-29 23:54:26.0","30387"
"10001939","8","null","12","168","null","3.384","-40","2016-06-29 23:54:26.0","30388"
"10001939","8","null","13","168","null","3.392","-40","2016-06-29 23:54:26.0","30389"
"10001939","8","null","14","168","null","3.383","-40","2016-06-29 23:54:26.0","30390"
"10001939","8","null","15","168","null","3.383","-40","2016-06-29 23:54:26.0","30391"
"10001939","8","null","16","168","null","3.384","-40","2016-06-29 23:54:26.0","30392"
"10001939","9","null","1","168","null","3.382","41","2016-06-29 23:54:26.0","30393"
"10001939","9","null","2","168","null","3.382","41","2016-06-29 23:54:26.0","30394"
"10001939","9","null","3","168","null","3.382","-40","2016-06-29 23:54:26.0","30395"
"10001939","9","null","4","168","null","3.393","-40","2016-06-29 23:54:26.0","30396"
"10001939","9","null","5","168","null","3.381","-40","2016-06-29 23:54:26.0","30397"
"10001939","9","null","6","168","null","3.382","-40","2016-06-29 23:54:26.0","30398"
"10001939","9","null","7","168","null","3.382","-40","2016-06-29 23:54:26.0","30399"
"10001939","9","null","8","168","null","3.382","-40","2016-06-29 23:54:26.0","30400"
"10001939","9","null","9","168","null","3.383","-40","2016-06-29 23:54:26.0","30401"
"10001939","9","null","10","168","null","3.385","-40","2016-06-29 23:54:26.0","30402"
"10001939","9","null","11","168","null","3.384","-40","2016-06-29 23:54:26.0","30403"
"10001939","9","null","12","168","null","3.384","-40","2016-06-29 23:54:26.0","30404"
"10001939","9","null","13","168","null","3.395","-40","2016-06-29 23:54:26.0","30405"
"10001939","9","null","14","168","null","3.386","-40","2016-06-29 23:54:26.0","30406"
"10001939","9","null","15","168","null","3.384","-40","2016-06-29 23:54:26.0","30407"
"10001939","9","null","16","168","null","3.384","-40","2016-06-29 23:54:26.0","30408"
"10001939","1","null","1","168","null","3.393","43","2016-06-30 00:24:27.0","30409"
"10001939","1","null","2","168","null","3.392","41","2016-06-30 00:24:27.0","30410"
"10001939","1","null","3","168","null","3.393","-40","2016-06-30 00:24:27.0","30411"
"10001939","1","null","4","168","null","3.405","-40","2016-06-30 00:24:27.0","30412"
"10001939","1","null","5","168","null","3.393","-40","2016-06-30 00:24:27.0","30413"
"10001939","1","null","6","168","null","3.396","-40","2016-06-30 00:24:27.0","30414"
"10001939","1","null","7","168","null","3.393","-40","2016-06-30 00:24:27.0","30415"
"10001939","1","null","8","168","null","3.395","-40","2016-06-30 00:24:27.0","30416"
"10001939","1","null","9","168","null","3.39","-40","2016-06-30 00:24:27.0","30417"
"10001939","1","null","10","168","null","3.39","-40","2016-06-30 00:24:27.0","30418"
"10001939","1","null","11","168","null","3.389","-40","2016-06-30 00:24:27.0","30419"
"10001939","1","null","12","168","null","3.391","-40","2016-06-30 00:24:27.0","30420"
"10001939","1","null","13","168","null","3.402","-40","2016-06-30 00:24:27.0","30421"
"10001939","1","null","14","168","null","3.39","-40","2016-06-30 00:24:27.0","30422"
"10001939","1","null","15","168","null","3.39","-40","2016-06-30 00:24:27.0","30423"
"10001939","1","null","16","168","null","3.39","-40","2016-06-30 00:24:27.0","30424"
"10001939","2","null","1","168","null","3.393","41","2016-06-30 00:24:27.0","30425"
"10001939","2","null","2","168","null","3.393","41","2016-06-30 00:24:27.0","30426"
"10001939","2","null","3","168","null","3.396","-40","2016-06-30 00:24:27.0","30427"
"10001939","2","null","4","168","null","3.406","-40","2016-06-30 00:24:27.0","30428"
"10001939","2","null","5","168","null","3.394","-40","2016-06-30 00:24:27.0","30429"
"10001939","2","null","6","168","null","3.394","-40","2016-06-30 00:24:27.0","30430"
"10001939","2","null","7","168","null","3.393","-40","2016-06-30 00:24:27.0","30431"
"10001939","2","null","8","168","null","3.393","-40","2016-06-30 00:24:27.0","30432"
"10001939","2","null","9","168","null","3.392","-40","2016-06-30 00:24:27.0","30433"
"10001939","2","null","10","168","null","3.393","-40","2016-06-30 00:24:27.0","30434"
"10001939","2","null","11","168","null","3.393","-40","2016-06-30 00:24:27.0","30435"
"10001939","2","null","12","168","null","3.396","-40","2016-06-30 00:24:27.0","30436"
"10001939","2","null","13","168","null","3.405","-40","2016-06-30 00:24:27.0","30437"
"10001939","2","null","14","168","null","3.396","-40","2016-06-30 00:24:27.0","30438"
"10001939","2","null","15","168","null","3.393","-40","2016-06-30 00:24:27.0","30439"
"10001939","2","null","16","168","null","3.394","-40","2016-06-30 00:24:27.0","30440"
"10001939","3","null","1","168","null","3.394","41","2016-06-30 00:24:27.0","30441"
"10001939","3","null","2","168","null","3.395","41","2016-06-30 00:24:27.0","30442"
"10001939","3","null","3","168","null","3.395","-40","2016-06-30 00:24:27.0","30443"
"10001939","3","null","4","168","null","3.406","-40","2016-06-30 00:24:27.0","30444"
"10001939","3","null","5","168","null","3.396","-40","2016-06-30 00:24:27.0","30445"
"10001939","3","null","6","168","null","3.394","-40","2016-06-30 00:24:27.0","30446"
"10001939","3","null","7","168","null","3.393","-40","2016-06-30 00:24:27.0","30447"
"10001939","3","null","8","168","null","3.404","-40","2016-06-30 00:24:27.0","30448"
"10001939","3","null","9","168","null","3.393","-40","2016-06-30 00:24:27.0","30449"
"10001939","3","null","10","168","null","3.393","-40","2016-06-30 00:24:27.0","30450"
"10001939","3","null","11","168","null","3.394","-40","2016-06-30 00:24:27.0","30451"
"10001939","3","null","12","168","null","3.398","-40","2016-06-30 00:24:27.0","30452"
"10001939","3","null","13","168","null","3.389","-40","2016-06-30 00:24:27.0","30453"
"10001939","3","null","14","168","null","3.394","-40","2016-06-30 00:24:27.0","30454"
"10001939","3","null","15","168","null","3.397","-40","2016-06-30 00:24:27.0","30455"
"10001939","3","null","16","168","null","3.394","-40","2016-06-30 00:24:27.0","30456"
"10001939","3","null","17","168","null","3.402","-40","2016-06-30 00:24:27.0","30457"
"10001939","3","null","18","168","null","3.391","-40","2016-06-30 00:24:27.0","30458"
"10001939","3","null","19","168","null","3.393","-40","2016-06-30 00:24:27.0","30459"
"10001939","3","null","20","168","null","3.393","-40","2016-06-30 00:24:27.0","30460"
"10001939","3","null","21","168","null","3.405","-40","2016-06-30 00:24:27.0","30461"
"10001939","3","null","22","168","null","3.393","-40","2016-06-30 00:24:27.0","30462"
"10001939","3","null","23","168","null","3.394","-40","2016-06-30 00:24:27.0","30463"
"10001939","3","null","24","168","null","3.396","-40","2016-06-30 00:24:27.0","30464"
"10001939","4","null","1","168","null","3.393","41","2016-06-30 00:24:27.0","30465"
"10001939","4","null","2","168","null","3.393","40","2016-06-30 00:24:27.0","30466"
"10001939","4","null","3","168","null","3.393","-40","2016-06-30 00:24:27.0","30467"
"10001939","4","null","4","168","null","3.405","-40","2016-06-30 00:24:27.0","30468"
"10001939","4","null","5","168","null","3.394","-40","2016-06-30 00:24:27.0","30469"
"10001939","4","null","6","168","null","3.395","-40","2016-06-30 00:24:27.0","30470"
"10001939","4","null","7","168","null","3.396","-40","2016-06-30 00:24:27.0","30471"
"10001939","4","null","8","168","null","3.392","-40","2016-06-30 00:24:27.0","30472"
"10001939","4","null","9","168","null","3.394","-40","2016-06-30 00:24:27.0","30473"
"10001939","4","null","10","168","null","3.395","-40","2016-06-30 00:24:27.0","30474"
"10001939","4","null","11","168","null","3.394","-40","2016-06-30 00:24:27.0","30475"
"10001939","4","null","12","168","null","3.397","-40","2016-06-30 00:24:27.0","30476"
"10001939","4","null","13","168","null","3.407","-40","2016-06-30 00:24:27.0","30477"
"10001939","4","null","14","168","null","3.394","-40","2016-06-30 00:24:27.0","30478"
"10001939","4","null","15","168","null","3.393","-40","2016-06-30 00:24:27.0","30479"
"10001939","4","null","16","168","null","3.398","-40","2016-06-30 00:24:27.0","30480"
"10001939","5","null","1","168","null","3.391","41","2016-06-30 00:24:27.0","30481"
"10001939","5","null","2","168","null","3.39","41","2016-06-30 00:24:27.0","30482"
"10001939","5","null","3","168","null","3.393","-40","2016-06-30 00:24:27.0","30483"
"10001939","5","null","4","168","null","3.405","-40","2016-06-30 00:24:27.0","30484"
"10001939","5","null","5","168","null","3.393","-40","2016-06-30 00:24:27.0","30485"
"10001939","5","null","6","168","null","3.391","-40","2016-06-30 00:24:27.0","30486"
"10001939","5","null","7","168","null","3.391","-40","2016-06-30 00:24:27.0","30487"
"10001939","5","null","8","168","null","3.403","-40","2016-06-30 00:24:27.0","30488"
"10001939","5","null","9","168","null","3.392","-40","2016-06-30 00:24:27.0","30489"
"10001939","5","null","10","168","null","3.393","-40","2016-06-30 00:24:27.0","30490"
"10001939","5","null","11","168","null","3.392","-40","2016-06-30 00:24:27.0","30491"
"10001939","5","null","12","168","null","3.393","-40","2016-06-30 00:24:27.0","30492"
"10001939","5","null","13","168","null","3.393","-40","2016-06-30 00:24:27.0","30493"
"10001939","5","null","14","168","null","3.393","-40","2016-06-30 00:24:27.0","30494"
"10001939","5","null","15","168","null","3.393","-40","2016-06-30 00:24:27.0","30495"
"10001939","5","null","16","168","null","3.391","-40","2016-06-30 00:24:27.0","30496"
"10001939","5","null","17","168","null","3.405","-40","2016-06-30 00:24:27.0","30497"
"10001939","5","null","18","168","null","3.392","-40","2016-06-30 00:24:27.0","30498"
"10001939","5","null","19","168","null","3.393","-40","2016-06-30 00:24:27.0","30499"
"10001939","5","null","20","168","null","3.396","-40","2016-06-30 00:24:27.0","30500"
"10001939","5","null","21","168","null","3.403","-40","2016-06-30 00:24:27.0","30501"
"10001939","5","null","22","168","null","3.393","-40","2016-06-30 00:24:27.0","30502"
"10001939","5","null","23","168","null","3.392","-40","2016-06-30 00:24:27.0","30503"
"10001939","5","null","24","168","null","3.394","-40","2016-06-30 00:24:27.0","30504"
"10001939","6","null","1","168","null","3.397","40","2016-06-30 00:24:27.0","30505"
"10001939","6","null","2","168","null","3.396","40","2016-06-30 00:24:27.0","30506"
"10001939","6","null","3","168","null","3.397","-40","2016-06-30 00:24:27.0","30507"
"10001939","6","null","4","168","null","3.409","-40","2016-06-30 00:24:27.0","30508"
"10001939","6","null","5","168","null","3.396","-40","2016-06-30 00:24:27.0","30509"
"10001939","6","null","6","168","null","3.395","-40","2016-06-30 00:24:27.0","30510"
"10001939","6","null","7","168","null","3.394","-40","2016-06-30 00:24:27.0","30511"
"10001939","6","null","8","168","null","3.408","-40","2016-06-30 00:24:27.0","30512"
"10001939","6","null","9","168","null","3.396","-40","2016-06-30 00:24:27.0","30513"
"10001939","6","null","10","168","null","3.396","-40","2016-06-30 00:24:27.0","30514"
"10001939","6","null","11","168","null","3.396","-40","2016-06-30 00:24:27.0","30515"
"10001939","6","null","12","168","null","3.399","-40","2016-06-30 00:24:27.0","30516"
"10001939","6","null","13","168","null","3.393","-40","2016-06-30 00:24:27.0","30517"
"10001939","6","null","14","168","null","3.394","-40","2016-06-30 00:24:27.0","30518"
"10001939","6","null","15","168","null","3.391","-40","2016-06-30 00:24:27.0","30519"
"10001939","6","null","16","168","null","3.393","-40","2016-06-30 00:24:27.0","30520"
"10001939","6","null","17","168","null","3.405","-40","2016-06-30 00:24:27.0","30521"
"10001939","6","null","18","168","null","3.392","-40","2016-06-30 00:24:27.0","30522"
"10001939","6","null","19","168","null","3.393","-40","2016-06-30 00:24:27.0","30523"
"10001939","6","null","20","168","null","3.396","-40","2016-06-30 00:24:27.0","30524"
"10001939","6","null","21","168","null","3.408","-40","2016-06-30 00:24:27.0","30525"
"10001939","6","null","22","168","null","3.394","-40","2016-06-30 00:24:27.0","30526"
"10001939","6","null","23","168","null","3.393","-40","2016-06-30 00:24:27.0","30527"
"10001939","6","null","24","168","null","3.396","-40","2016-06-30 00:24:27.0","30528"
"10001939","7","null","1","168","null","3.396","41","2016-06-30 00:24:27.0","30529"
"10001939","7","null","2","168","null","3.396","40","2016-06-30 00:24:27.0","30530"
"10001939","7","null","3","168","null","3.396","-40","2016-06-30 00:24:27.0","30531"
"10001939","7","null","4","168","null","3.413","-40","2016-06-30 00:24:27.0","30532"
"10001939","7","null","5","168","null","3.398","-40","2016-06-30 00:24:27.0","30533"
"10001939","7","null","6","168","null","3.396","-40","2016-06-30 00:24:27.0","30534"
"10001939","7","null","7","168","null","3.399","-40","2016-06-30 00:24:27.0","30535"
"10001939","7","null","8","168","null","3.399","-40","2016-06-30 00:24:27.0","30536"
